UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,dataset,year_released,year_valid_from,region,data_quality,data_accessed,description,source_link
0d07aae2-59d0-4321-9776-a7a400536a91,Energy,Fuel,fuel-type_distillate_fuel_oil_no._4-fuel_use_stationary_combustion,Distillate Fuel Oil No. 4,MMBTU,not-supplied,not-supplied,75.04,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
9570f4ae-5a3d-4e03-959c-c7c6dc183617,Energy,Fuel,fuel-type_ethane-fuel_use_stationary_combustion,Ethane,MMBTU,not-supplied,not-supplied,59.6,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
bf5cfbe2-f987-4bea-9710-55f2bc96b54c,Energy,Fuel,fuel-type_ethylene-fuel_use_stationary_combustion,Ethylene,MMBTU,not-supplied,not-supplied,65.96,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
a4165a7f-86b9-47a8-88b9-899cb6275529,Energy,Fuel,fuel-type_heavy_gas_oils-fuel_use_stationary_combustion,Heavy Gas Oils,MMBTU,not-supplied,not-supplied,74.92,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
ffee9652-3a22-4656-8d2d-2a4fc12ef8ad,Energy,Fuel,fuel-type_isobutane-fuel_use_stationary_combustion,Isobutane,MMBTU,not-supplied,not-supplied,64.94,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
946d861a-7ffb-4760-b9be-c5747661ace9,Energy,Fuel,fuel-type_isobutylene-fuel_use_stationary_combustion,Isobutylene,MMBTU,not-supplied,not-supplied,68.86,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
71dbea4d-1e92-48ee-8957-0e9f99c3301b,Energy,Fuel,fuel-type_kerosene-fuel_use_stationary_combustion,Kerosene,MMBTU,not-supplied,not-supplied,75.2,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
a938fc62-ab70-4f01-aea3-5473411f6f0f,Energy,Fuel,fuel-type_kerosene-type_jet_fuel-fuel_use_stationary_combustion,Kerosene-Type Jet Fuel,MMBTU,not-supplied,not-supplied,72.22,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
cfb92aed-6870-4acf-9c86-59c5fa424a90,Energy,Fuel,fuel-type_liquefied_petroleum_gases_(lpg)-fuel_use_stationary_combustion,Liquefied Petroleum Gases (LPG),MMBTU,not-supplied,not-supplied,61.71,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
27cb40d8-6c61-4fb3-adb0-1d1a1a95946b,Energy,Fuel,fuel-type_lubricants-fuel_use_stationary_combustion,Lubricants,MMBTU,not-supplied,not-supplied,74.27,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
920e18d1-387d-43bf-b4e7-f96356af316a,Energy,Fuel,fuel-type_motor_gasoline-fuel_use_stationary_combustion,Motor Gasoline,MMBTU,not-supplied,not-supplied,70.22,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
53a5a383-e598-4187-a026-63d8da28ca27,Energy,Fuel,fuel-type_naphtha_(<401_deg_f)-fuel_use_stationary_combustion,Naphtha (<401 deg F),MMBTU,not-supplied,not-supplied,68.02,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
31acfef0-1764-4709-9c05-78d416516ecd,Energy,Fuel,fuel-type_natural_gasoline-fuel_use_stationary_combustion,Natural Gasoline,MMBTU,not-supplied,not-supplied,66.88,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
4cb1842f-36eb-4d8a-92fb-051fb3563a3b,Energy,Fuel,fuel-type_other_oil_(>401_deg_f)-fuel_use_stationary_combustion,Other Oil (>401 deg F),MMBTU,not-supplied,not-supplied,76.22,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
c45b3b26-2889-47c9-a4b1-c09e6251c7f7,Energy,Fuel,fuel-type_pentanes_plus-fuel_use_stationary_combustion,Pentanes Plus,MMBTU,not-supplied,not-supplied,70.02,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
fe47e3d6-8071-4292-97f5-d9cfa24582de,Energy,Fuel,fuel-type_petrochemical_feedstocks-fuel_use_stationary_combustion,Petrochemical Feedstocks,MMBTU,not-supplied,not-supplied,71.02,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
af868e73-3da4-436b-a44d-4845c4dedbae,Energy,Fuel,fuel-type_propane-fuel_use_stationary_combustion,Propane,MMBTU,not-supplied,not-supplied,62.87,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
87a280b2-35ff-454e-a99a-1c53d9d17e1c,Energy,Fuel,fuel-type_propylene-fuel_use_stationary_combustion,Propylene,MMBTU,not-supplied,not-supplied,67.77,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
61c523b4-41a4-454a-8183-6ceae6ffe5ce,Energy,Fuel,fuel-type_residual_fuel_oil_no._5-fuel_use_stationary_combustion,Residual Fuel Oil No. 5,MMBTU,not-supplied,not-supplied,72.93,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
661c62e1-f6b3-4251-85e3-b0867a15487f,Energy,Fuel,fuel-type_residual_fuel_oil_no._6-fuel_use_stationary_combustion,Residual Fuel Oil No. 6,MMBTU,not-supplied,not-supplied,75.1,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
8dc0e2e1-a6af-489c-95aa-c3a90882f6ac,Energy,Fuel,fuel-type_special_naphtha-fuel_use_stationary_combustion,Special Naphtha,MMBTU,not-supplied,not-supplied,72.34,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
19f60572-c43f-47ea-af3f-ea3d4f4f8f3e,Energy,Fuel,fuel-type_unfinished_oils-fuel_use_stationary_combustion,Unfinished Oils,MMBTU,not-supplied,not-supplied,74.54,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
239b9ba1-53f2-4bcd-933a-4e3f7681beeb,Energy,Fuel,fuel-type_used_oil-fuel_use_stationary_combustion,Used Oil,MMBTU,not-supplied,not-supplied,74,0.003,0.0006,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
625ed793-16b8-4edc-b56e-ac658cf8b6ec,Energy,Fuel,fuel-type_biodiesel_(100%)-fuel_use_stationary_combustion,Biodiesel (100%),MMBTU,not-supplied,not-supplied,73.84,0.0011,0.00011,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
18ed83d3-af7f-4e96-bb66-2e79a1ea0d69,Energy,Fuel,fuel-type_ethanol_(100%)-fuel_use_stationary_combustion,Ethanol (100%),MMBTU,not-supplied,not-supplied,68.44,0.0011,0.00011,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
40802ad8-9221-4e5a-992d-d0522a7f7f62,Energy,Fuel,fuel-type_rendered_animal_fat-fuel_use_stationary_combustion,Rendered Animal Fat,MMBTU,not-supplied,not-supplied,71.06,0.0011,0.00011,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
213de972-c9e6-4e13-ac9c-29a4e5ef41f3,Energy,Fuel,fuel-type_vegetable_oil-fuel_use_stationary_combustion,Vegetable Oil,MMBTU,not-supplied,not-supplied,81.55,0.0011,0.00011,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
22b61f48-8d04-47ed-8dd1-a7a0c0bd9a9d,Energy,Fuel,fuel-type_north_american_softwood-fuel_use_stationary_combustion,North American Softwood,MMBTU,not-supplied,not-supplied,94.4,0.0019,0.00041999999999999996,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
1f13d814-ddbd-487d-b77e-9555486e542d,Energy,Fuel,fuel-type_north_american_hardwood-fuel_use_stationary_combustion,North American Hardwood,MMBTU,not-supplied,not-supplied,93.7,0.0019,0.00041999999999999996,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
7ea8cf87-71a9-4e35-ab50-4c545a81c6c8,Energy,Fuel,fuel-type_bagasse-fuel_use_stationary_combustion,Bagasse,MMBTU,not-supplied,not-supplied,95.5,0.0019,0.00041999999999999996,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
760532c6-e6a0-493a-b0e0-311f2e2ab0f6,Energy,Fuel,fuel-type_bamboo-fuel_use_stationary_combustion,Bamboo,MMBTU,not-supplied,not-supplied,93.7,0.0019,0.00041999999999999996,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
d9fd074d-9f2f-47d9-96e4-78d6547fe72c,Energy,Fuel,fuel-type_straw-fuel_use_stationary_combustion,Straw,MMBTU,not-supplied,not-supplied,95.1,0.0019,0.00041999999999999996,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
b8b2d456-0723-48ad-870d-01c8cc77ea0d,Energy,Fuel,fuel-type_asphalt_and_road_oil-fuel_use_stationary_combustion,Asphalt and Road Oil,gallon,not-supplied,not-supplied,75.36,0.00047,8.999999999999999e-05,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
2979d70d-1da8-47b5-916d-33f659e73b18,Energy,Fuel,fuel-type_aviation_gasoline-fuel_use_stationary_combustion,Aviation Gasoline,gallon,not-supplied,not-supplied,69.25,0.00035999999999999997,7.000000000000001e-05,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
f1896403-63b8-4356-8d5e-f544d4a578a0,Energy,Fuel,fuel-type_butane-fuel_use_stationary_combustion,Butane,gallon,not-supplied,not-supplied,64.77,0.00031,5.9999999999999995e-05,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
7f27e5ec-922f-4e86-bff9-e02f6a1c61e7,Energy,Fuel,fuel-type_butylene-fuel_use_stationary_combustion,Butylene,gallon,not-supplied,not-supplied,68.72,0.00032,5.9999999999999995e-05,not-supplied,not-supplied, ,1,fuel_combustion,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of stationary combustion of fuel. Retrieved from the GHG Emission Factors Hub (xlsx) file published by the US EPA at the source URL.,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
